Url,Edition,Venue,City,Date and Time,Stage,Score,Home Country,Home Country Small,Home Country Scorer,Home Country Scorer Time,Away Country ,Away Country Small,Away Country Scorer,Away Country Scorer Time
http://www.fifa.com/worldcup/matches/round=238/match=1608/index.html#nosticky,"1966 FIFA World Cup England ™_x000D_
11 July - 30 July ",Roker Park Ground,Sunderland  (ENG),13 Jul 1966 - 19:30 Local time,Group matches - Group 4,2-0,Italy,ITA,"['Sandro MAZZOLA', 'Paolo BARISON']","[""8'"", ""88'""]",Chile,CHI,[],[]
http://www.fifa.com/worldcup/matches/round=238/match=1579/index.html#nosticky,"1966 FIFA World Cup England ™_x000D_
11 July - 30 July ",Villa Park,Birmingham  (ENG),16 Jul 1966 - 15:00 Local time,Group matches - Group 2,0-0,Germany FR,FRG,[],[],Argentina,ARG,[],[]
http://www.fifa.com/worldcup/matches/round=3478/match=1633/index.html#nosticky,"1966 FIFA World Cup England ™_x000D_
11 July - 30 July ",Wembley Stadium,London  (ENG),30 Jul 1966 - 15:00 Local time,Final,4-2,England,ENG,"['Geoff HURST', 'Martin PETERS']","[""101', 120', 18'"", ""78'""]",Germany FR,FRG,"['Helmut HALLER', 'Wolfgang WEBER']","[""12'"", ""89'""]"
http://www.fifa.com/worldcup/matches/round=238/match=1653/index.html#nosticky,"1966 FIFA World Cup England ™_x000D_
11 July - 30 July ",White City,London  (ENG),15 Jul 1966 - 19:30 Local time,Group matches - Group 1,2-1,Uruguay,URU,"['Pedro ROCHA', 'Julio CORTES']","[""26'"", ""31'""]",France,FRA,['Hector DE BOURGOING'],"[""15' PEN""]"
http://www.fifa.com/worldcup/matches/round=238/match=1682/index.html#nosticky,"1966 FIFA World Cup England ™_x000D_
11 July - 30 July ",Roker Park Ground,Sunderland  (ENG),16 Jul 1966 - 15:00 Local time,Group matches - Group 4,1-0,Soviet Union,URS,['Igor CHISLENKO'],"[""57'""]",Italy,ITA,[],[]
http://www.fifa.com/worldcup/matches/round=238/match=1637/index.html#nosticky,"1966 FIFA World Cup England ™_x000D_
11 July - 30 July ",Villa Park,Birmingham  (ENG),20 Jul 1966 - 19:30 Local time,Group matches - Group 2,2-1,Germany FR,FRG,"['Lothar EMMERICH', 'Uwe SEELER']","[""38'"", ""84'""]",Spain,ESP,['Jose Maria FUSTE'],"[""22'""]"
http://www.fifa.com/worldcup/matches/round=536/match=1659/index.html#nosticky,"1966 FIFA World Cup England ™_x000D_
11 July - 30 July ",Goodison Park,Liverpool  (ENG),25 Jul 1966 - 19:30 Local time,Semi-finals,2-1,Germany FR,FRG,"['Helmut HALLER', 'Franz BECKENBAUER']","[""43'"", ""67'""]",Soviet Union,URS,['Valeriy PORKUYAN'],"[""88'""]"
http://www.fifa.com/worldcup/matches/round=232/match=1511/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Nacional,Santiago De Chile  (CHI),10 Jun 1962 - 14:30 Local time,Quarter-finals,1-0,Yugoslavia,YUG,['Petar RADAKOVIC'],"[""85'""]",Germany FR,FRG,[],[]
http://www.fifa.com/worldcup/matches/round=231/match=1544/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Estadio Sausalito,Vina Del Mar  (CHI),07 Jun 1962 - 15:00 Local time,Group matches - Group 3,3-1,Mexico,MEX,"['Isidoro DIAZ', 'Alfredo DEL AGUILA', 'Hector HERNANDEZ']","[""12'"", ""29'"", ""90' PEN""]",Czechoslovakia,TCH,['Vaclav MASEK'],"[""1'""]"
http://www.fifa.com/worldcup/matches/round=231/match=1478/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Carlos Dittborn,Arica  (CHI),03 Jun 1962 - 15:00 Local time,Group matches - Group 1,4-4,Soviet Union,URS,"['Valentin IVANOV', 'Igor CHISLENKO', 'Viktor PONEDELNIK']","[""11', 8'"", ""10'"", ""56'""]",Colombia,COL,"['German ACEROS', 'Marcos COLL', 'Antonio RADA', 'Marino KLINGER']","[""21'"", ""68'"", ""72'"", ""76'""]"
http://www.fifa.com/worldcup/matches/round=231/match=1498/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Estadio Sausalito,Vina Del Mar  (CHI),31 May 1962 - 15:00 Local time,Group matches - Group 3,1-0,Czechoslovakia,TCH,['Josef STIBRANYI'],"[""80'""]",Spain,ESP,[],[]
http://www.fifa.com/worldcup/matches/round=231/match=1479/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Carlos Dittborn,Arica  (CHI),30 May 1962 - 15:00 Local time,Group matches - Group 1,2-1,Uruguay,URU,"['Luis CUBILLA', 'Jose SASIA']","[""56'"", ""75'""]",Colombia,COL,['Francisco ZULUAGA'],"[""19' PEN""]"
http://www.fifa.com/worldcup/matches/round=231/match=1462/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Estadio Sausalito,Vina Del Mar  (CHI),02 Jun 1962 - 15:00 Local time,Group matches - Group 3,0-0,Brazil,BRA,[],[],Czechoslovakia,TCH,[],[]
http://www.fifa.com/worldcup/matches/round=514/match=1458/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Nacional,Santiago De Chile  (CHI),13 Jun 1962 - 14:30 Local time,Semi-finals,4-2,Brazil,BRA,"['GARRINCHA', 'VAVA']","[""32', 9'"", ""47', 78'""]",Chile,CHI,"['Jorge TORO', 'Leonel SANCHEZ']","[""42'"", ""61' PEN""]"
http://www.fifa.com/worldcup/matches/round=231/match=1450/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",El Teniente - Estadio Braden Copper Co.,Rancagua  (CHI),02 Jun 1962 - 15:00 Local time,Group matches - Group 4,3-1,England,ENG,"['Ron FLOWERS', 'Bobby CHARLTON', 'Jimmy GREAVES']","[""17' PEN"", ""42'"", ""67'""]",Argentina,ARG,['Jose SANFILIPPO'],"[""81'""]"
http://www.fifa.com/worldcup/matches/round=231/match=1470/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",El Teniente - Estadio Braden Copper Co.,Rancagua  (CHI),03 Jun 1962 - 15:00 Local time,Group matches - Group 4,6-1,Hungary,HUN,"['Florian ALBERT', 'Lajos TICHY', 'Erno SOLYMOSI']","[""1', 53', 6'"", ""70', 8'"", ""12'""]",Bulgaria,BUL,['Georgi SOKOLOV'],"[""64'""]"
http://www.fifa.com/worldcup/matches/round=231/match=1447/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",El Teniente - Estadio Braden Copper Co.,Rancagua  (CHI),30 May 1962 - 15:00 Local time,Group matches - Group 4,1-0,Argentina,ARG,['Hector FACUNDO'],"[""4'""]",Bulgaria,BUL,[],[]
http://www.fifa.com/worldcup/matches/round=231/match=1473/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Nacional,Santiago De Chile  (CHI),30 May 1962 - 15:00 Local time,Group matches - Group 2,3-1,Chile,CHI,"['Leonel SANCHEZ', 'Jaime RAMIREZ']","[""44', 55'"", ""51'""]",Switzerland,SUI,['Rolf WUETHRICH'],"[""6'""]"
http://www.fifa.com/worldcup/matches/round=232/match=1525/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",El Teniente - Estadio Braden Copper Co.,Rancagua  (CHI),10 Jun 1962 - 14:30 Local time,Quarter-finals,1-0,Czechoslovakia,TCH,['Adolf SCHERER'],"[""13'""]",Hungary,HUN,[],[]
http://www.fifa.com/worldcup/matches/round=231/match=1461/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Estadio Sausalito,Vina Del Mar  (CHI),30 May 1962 - 15:00 Local time,Group matches - Group 3,2-0,Brazil,BRA,"['Mario ZAGALLO', 'PELÉ (Edson Arantes do Nascimento)']","[""56'"", ""73'""]",Mexico,MEX,[],[]
http://www.fifa.com/worldcup/matches/round=231/match=1507/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Nacional,Santiago De Chile  (CHI),31 May 1962 - 15:00 Local time,Group matches - Group 2,0-0,Germany FR,FRG,[],[],Italy,ITA,[],[]
http://www.fifa.com/worldcup/matches/round=231/match=1564/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Carlos Dittborn,Arica  (CHI),02 Jun 1962 - 15:00 Local time,Group matches - Group 1,3-1,Yugoslavia,YUG,"['Josip SKOBLAR', 'Milan GALIC', 'Drazen JERKOVIC']","[""25' PEN"", ""29'"", ""49'""]",Uruguay,URU,['Angel Ruben CABRERA'],"[""19'""]"
http://www.fifa.com/worldcup/matches/round=231/match=1460/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Estadio Sausalito,Vina Del Mar  (CHI),06 Jun 1962 - 15:00 Local time,Group matches - Group 3,2-1,Brazil,BRA,['AMARILDO'],"[""72', 86'""]",Spain,ESP,['ADELARDO'],"[""35'""]"
http://www.fifa.com/worldcup/matches/round=231/match=1472/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Nacional,Santiago De Chile  (CHI),02 Jun 1962 - 15:00 Local time,Group matches - Group 2,2-0,Chile,CHI,"['Jaime RAMIREZ', 'Jorge TORO']","[""73'"", ""87'""]",Italy,ITA,[],[]
http://www.fifa.com/worldcup/matches/round=231/match=1510/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Nacional,Santiago De Chile  (CHI),03 Jun 1962 - 15:00 Local time,Group matches - Group 2,2-1,Germany FR,FRG,"['Albert BRUELLS', 'Uwe SEELER']","[""45'"", ""59'""]",Switzerland,SUI,['Heinz SCHNEITER'],"[""73'""]"
http://www.fifa.com/worldcup/matches/round=231/match=1480/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Carlos Dittborn,Arica  (CHI),07 Jun 1962 - 15:00 Local time,Group matches - Group 1,5-0,Yugoslavia,YUG,"['Milan GALIC', 'Drazen JERKOVIC', 'Vojislav MELIC']","[""20', 61'"", ""25', 87'"", ""82'""]",Colombia,COL,[],[]
http://www.fifa.com/worldcup/matches/round=231/match=1490/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",El Teniente - Estadio Braden Copper Co.,Rancagua  (CHI),31 May 1962 - 15:00 Local time,Group matches - Group 4,2-1,Hungary,HUN,"['Lajos TICHY', 'Florian ALBERT']","[""17'"", ""71'""]",England,ENG,['Ron FLOWERS'],"[""60' PEN""]"
http://www.fifa.com/worldcup/matches/round=231/match=1562/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Carlos Dittborn,Arica  (CHI),06 Jun 1962 - 15:00 Local time,Group matches - Group 1,2-1,Soviet Union,URS,"['Aleksei MAMYKIN', 'Valentin IVANOV']","[""38'"", ""89'""]",Uruguay,URU,['Jose SASIA'],"[""54'""]"
http://www.fifa.com/worldcup/matches/round=231/match=1497/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Estadio Sausalito,Vina Del Mar  (CHI),03 Jun 1962 - 15:00 Local time,Group matches - Group 3,1-0,Spain,ESP,['Joaquin PEIRO'],"[""90'""]",Mexico,MEX,[],[]
http://www.fifa.com/worldcup/matches/round=231/match=1532/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Nacional,Santiago De Chile  (CHI),07 Jun 1962 - 15:00 Local time,Group matches - Group 2,3-0,Italy,ITA,"['Bruno MORA', 'Giacomo BULGARELLI']","[""2'"", ""65', 67'""]",Switzerland,SUI,[],[]
http://www.fifa.com/worldcup/matches/round=3481/match=1475/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Nacional,Santiago De Chile  (CHI),16 Jun 1962 - 14:30 Local time,Match for third place,1-0,Chile,CHI,['Eladio ROJAS'],"[""90'""]",Yugoslavia,YUG,[],[]
http://www.fifa.com/worldcup/matches/round=3480/match=1463/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Nacional,Santiago De Chile  (CHI),17 Jun 1962 - 14:30 Local time,Final,3-1,Brazil,BRA,"['AMARILDO', 'ZITO', 'VAVA']","[""17'"", ""69'"", ""78'""]",Czechoslovakia,TCH,['Josef MASOPUST'],"[""15'""]"
http://www.fifa.com/worldcup/matches/round=232/match=1474/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Carlos Dittborn,Arica  (CHI),10 Jun 1962 - 14:30 Local time,Quarter-finals,2-1,Chile,CHI,"['Leonel SANCHEZ', 'Eladio ROJAS']","[""11'"", ""29'""]",Soviet Union,URS,['Igor CHISLENKO'],"[""26'""]"
http://www.fifa.com/worldcup/matches/round=232/match=1459/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Estadio Sausalito,Vina Del Mar  (CHI),10 Jun 1962 - 14:30 Local time,Quarter-finals,3-1,Brazil,BRA,"['GARRINCHA', 'VAVA']","[""31', 59'"", ""53'""]",England,ENG,['Gerry HITCHENS'],"[""38'""]"
http://www.fifa.com/worldcup/matches/round=231/match=1471/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Nacional,Santiago De Chile  (CHI),06 Jun 1962 - 15:00 Local time,Group matches - Group 2,2-0,Germany FR,FRG,"['Horst SZYMANIAK', 'Uwe SEELER']","[""21' PEN"", ""82'""]",Chile,CHI,[],[]
http://www.fifa.com/worldcup/matches/round=231/match=1464/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",El Teniente - Estadio Braden Copper Co.,Rancagua  (CHI),07 Jun 1962 - 15:00 Local time,Group matches - Group 4,0-0,England,ENG,[],[],Bulgaria,BUL,[],[]
http://www.fifa.com/worldcup/matches/round=231/match=1563/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Carlos Dittborn,Arica  (CHI),31 May 1962 - 15:00 Local time,Group matches - Group 1,2-0,Soviet Union,URS,"['Valentin IVANOV', 'Viktor PONEDELNIK']","[""51'"", ""83'""]",Yugoslavia,YUG,[],[]
http://www.fifa.com/worldcup/matches/round=514/match=1559/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",Estadio Sausalito,Vina Del Mar  (CHI),13 Jun 1962 - 14:30 Local time,Semi-finals,3-1,Czechoslovakia,TCH,"['Josef KADRABA', 'Adolf SCHERER']","[""48'"", ""80', 84' PEN""]",Yugoslavia,YUG,['Drazen JERKOVIC'],"[""69'""]"
http://www.fifa.com/worldcup/matches/round=231/match=1451/index.html#nosticky,"1962 FIFA World Cup Chile ™_x000D_
30 May - 17 June ",El Teniente - Estadio Braden Copper Co.,Rancagua  (CHI),06 Jun 1962 - 15:00 Local time,Group matches - Group 4,0-0,Hungary,HUN,[],[],Argentina,ARG,[],[]
http://www.fifa.com/worldcup/matches/round=220/match=1324/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Orjans Vall,Halmstad  (SWE),11 Jun 1958 - 19:00 Local time,Group matches - Group 1,3-1,Argentina,ARG,"['Oreste Omar CORBATTA', 'Norberto MENENDEZ', 'Ludovico AVIO']","[""38' PEN"", ""55'"", ""59'""]",Northern Ireland,NIR,['Peter McPARLAND'],"[""3'""]"
http://www.fifa.com/worldcup/matches/round=221/match=1392/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Malmo Stadion,Malmö  (SWE),19 Jun 1958 - 19:00 Local time,Quarter-finals,1-0,Germany FR,FRG,['Helmut RAHN'],"[""12'""]",Yugoslavia,YUG,[],[]
http://www.fifa.com/worldcup/matches/round=220/match=1323/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Malmo Stadion,Malmö  (SWE),08 Jun 1958 - 19:00 Local time,Group matches - Group 1,1-3,Argentina,ARG,['Oreste Omar CORBATTA'],"[""2'""]",Germany FR,FRG,"['Helmut RAHN', 'Uwe SEELER']","[""32', 79'"", ""40'""]"
http://www.fifa.com/worldcup/matches/round=220/match=1339/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Nya Ullevi,Gothenburg  (SWE),11 Jun 1958 - 19:00 Local time,Group matches - Group 4,0-0,Brazil,BRA,[],[],England,ENG,[],[]
http://www.fifa.com/worldcup/matches/round=220/match=1438/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Rasunda Stadium,Solna  (SWE),15 Jun 1958 - 14:00 Local time,Group matches - Group 3,0-0,Sweden,SWE,[],[],Wales,WAL,[],[]
http://www.fifa.com/worldcup/matches/round=220/match=1326/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Rimnersvallen,Udevalla  (SWE),08 Jun 1958 - 19:00 Local time,Group matches - Group 4,3-0,Brazil,BRA,"['Jose ALTAFINI', 'NILTON SANTOS']","[""38', 89'"", ""49'""]",Austria,AUT,[],[]
http://www.fifa.com/worldcup/matches/round=220/match=1388/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Arosvallen,Vasteras  (SWE),11 Jun 1958 - 19:00 Local time,Group matches - Group 2,3-2,Yugoslavia,YUG,"['Aleksandar PETAKOVIC', 'Toza VESELINOVIC']","[""16'"", ""63', 88'""]",France,FRA,['Just FONTAINE'],"[""4', 85'""]"
http://www.fifa.com/worldcup/matches/round=220/match=1434/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Arosvallen,Vasteras  (SWE),08 Jun 1958 - 19:00 Local time,Group matches - Group 2,1-1,Yugoslavia,YUG,['Aleksandar PETAKOVIC'],"[""6'""]",Scotland,SCO,['Jimmy MURRAY'],"[""49'""]"
http://www.fifa.com/worldcup/matches/round=220/match=1403/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Jarnvallen,Sandviken  (SWE),15 Jun 1958 - 19:00 Local time,Group matches - Group 3,4-0,Hungary,HUN,"['Lajos TICHY', 'Karoly SANDOR', 'Jozsef BENCSIS']","[""19', 46'"", ""54'"", ""69'""]",Mexico,MEX,[],[]
http://www.fifa.com/worldcup/matches/round=220/match=1421/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Orjans Vall,Halmstad  (SWE),08 Jun 1958 - 19:00 Local time,Group matches - Group 1,1-0,Northern Ireland,NIR,['Wilbur CUSH'],"[""20'""]",Czechoslovakia,TCH,[],[]
http://www.fifa.com/worldcup/matches/round=3483/match=1382/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Nya Ullevi,Gothenburg  (SWE),28 Jun 1958 - 17:00 Local time,Match for third place,6-3,France,FRA,"['Just FONTAINE', 'Raymond KOPA', 'Yvon DOUIS']","[""16', 36', 78', 89'"", ""27' PEN"", ""50'""]",Germany FR,FRG,"['Hans CIESCLARCZYK', 'Helmut RAHN', 'Hans SCHAEFER']","[""18'"", ""52'"", ""84'""]"
http://www.fifa.com/worldcup/matches/round=220/match=1415/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Rasunda Stadium,Solna  (SWE),08 Jun 1958 - 14:00 Local time,Group matches - Group 3,3-0,Sweden,SWE,"['Agne SIMONSSON', 'Nils LIEDHOLM']","[""17', 64'"", ""57' PEN""]",Mexico,MEX,[],[]
http://www.fifa.com/worldcup/matches/round=221/match=1345/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Nya Ullevi,Gothenburg  (SWE),19 Jun 1958 - 19:00 Local time,Quarter-finals,1-0,Brazil,BRA,['PELÉ (Edson Arantes do Nascimento)'],"[""66'""]",Wales,WAL,[],[]
http://www.fifa.com/worldcup/matches/round=220/match=1386/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Idrottsparken,NorrköPing  (SWE),08 Jun 1958 - 19:00 Local time,Group matches - Group 2,7-3,France,FRA,"['Just FONTAINE', 'Roger PIANTONI', 'Maryan WISNIESKI', 'Raymond KOPA', 'Jean VINCENT']","[""24', 30', 67'"", ""52'"", ""61'"", ""70'"", ""83'""]",Paraguay,PAR,"['Florencio AMARILLA', 'Jorge ROMERO']","[""20', 44' PEN"", ""50'""]"
http://www.fifa.com/worldcup/matches/round=220/match=1423/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Idrottsparken,NorrköPing  (SWE),11 Jun 1958 - 19:00 Local time,Group matches - Group 2,3-2,Paraguay,PAR,"['Juan AGUERO', 'Cayetano RE', 'Jose PARODI']","[""4'"", ""45'"", ""73'""]",Scotland,SCO,"['Jackie MUDIE', 'Bobby COLLINS']","[""24'"", ""76'""]"
http://www.fifa.com/worldcup/matches/round=220/match=1344/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Nya Ullevi,Gothenburg  (SWE),15 Jun 1958 - 19:00 Local time,Group matches - Group 4,2-0,Brazil,BRA,['VAVA'],"[""3', 77'""]",Soviet Union,URS,[],[]
http://www.fifa.com/worldcup/matches/round=220/match=1389/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Malmo Stadion,Malmö  (SWE),15 Jun 1958 - 19:00 Local time,Group matches - Group 1,2-2,Germany FR,FRG,"['Helmut RAHN', 'Uwe SEELER']","[""20'"", ""79'""]",Northern Ireland,NIR,['Peter McPARLAND'],"[""19', 60'""]"
http://www.fifa.com/worldcup/matches/round=220/match=1408/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Rasunda Stadium,Solna  (SWE),17 Jun 1958 - 19:00 Local time,Group matches - Group 3,2-1,Wales,WAL,"['Ivor ALLCHURCH', 'Terry MEDWIN']","[""55'"", ""76'""]",Hungary,HUN,['Lajos TICHY'],"[""33'""]"
http://www.fifa.com/worldcup/matches/round=220/match=1373/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Nya Ullevi,Gothenburg  (SWE),17 Jun 1958 - 19:00 Local time,Group matches - Group 4,1-0,Soviet Union,URS,['Anatoli ILYIN'],"[""68'""]",England,ENG,[],[]
http://www.fifa.com/worldcup/matches/round=220/match=1387/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Eyravallen,Orebro  (SWE),15 Jun 1958 - 19:00 Local time,Group matches - Group 2,2-1,France,FRA,"['Raymond KOPA', 'Just FONTAINE']","[""22'"", ""44'""]",Scotland,SCO,['Sammy BAIRD'],"[""66'""]"
http://www.fifa.com/worldcup/matches/round=220/match=1372/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Nya Ullevi,Gothenburg  (SWE),08 Jun 1958 - 19:00 Local time,Group matches - Group 4,2-2,Soviet Union,URS,"['Nikita SIMONYAN', 'Aleksandr IVANOV']","[""13'"", ""55'""]",England,ENG,"['Derek KEVAN', 'Tom FINNEY']","[""66'"", ""85' PEN""]"
http://www.fifa.com/worldcup/matches/round=220/match=1391/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Olympia Stadium,Helsingborg  (SWE),11 Jun 1958 - 19:00 Local time,Group matches - Group 1,2-2,Germany FR,FRG,"['Hans SCHAEFER', 'Helmut RAHN']","[""59'"", ""70'""]",Czechoslovakia,TCH,"['Milan DVORAK', 'Zdenek ZIKAN']","[""24' PEN"", ""43'""]"
http://www.fifa.com/worldcup/matches/round=488/match=1340/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Rasunda Stadium,Solna  (SWE),24 Jun 1958 - 19:00 Local time,Semi-finals,5-2,Brazil,BRA,"['VAVA', 'DIDI', 'PELÉ (Edson Arantes do Nascimento)']","[""2'"", ""39'"", ""52', 64', 75'""]",France,FRA,"['Just FONTAINE', 'Roger PIANTONI']","[""9'"", ""83'""]"
http://www.fifa.com/worldcup/matches/round=220/match=1426/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Tunavallen,Eskilstuna  (SWE),15 Jun 1958 - 19:00 Local time,Group matches - Group 2,3-3,Paraguay,PAR,"['Jose PARODI', 'Juan AGUERO', 'Jorge ROMERO']","[""20'"", ""49'"", ""80'""]",Yugoslavia,YUG,"['Radivoje OGNJANOVIC', 'Toza VESELINOVIC', 'Zdravko RAJKOV']","[""12'"", ""29'"", ""73'""]"
http://www.fifa.com/worldcup/matches/round=488/match=1390/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Nya Ullevi,Gothenburg  (SWE),24 Jun 1958 - 19:00 Local time,Semi-finals,3-1,Sweden,SWE,"['Lennart SKOGLUND', 'Gunnar GREN', 'Kurt HAMRIN']","[""32'"", ""81'"", ""88'""]",Germany FR,FRG,['Hans SCHAEFER'],"[""24'""]"
http://www.fifa.com/worldcup/matches/round=220/match=1406/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Rasunda Stadium,Solna  (SWE),12 Jun 1958 - 19:00 Local time,Group matches - Group 3,2-1,Sweden,SWE,['Kurt HAMRIN'],"[""34', 55'""]",Hungary,HUN,['Lajos TICHY'],"[""77'""]"
http://www.fifa.com/worldcup/matches/round=3482/match=1343/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Rasunda Stadium,Solna  (SWE),29 Jun 1958 - 15:00 Local time,Final,5-2,Brazil,BRA,"['VAVA', 'PELÉ (Edson Arantes do Nascimento)', 'Mario ZAGALLO']","[""32', 9'"", ""55', 90'"", ""68'""]",Sweden,SWE,"['Nils LIEDHOLM', 'Agne SIMONSSON']","[""4'"", ""80'""]"
http://www.fifa.com/worldcup/matches/round=220/match=1418/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Rasunda Stadium,Solna  (SWE),11 Jun 1958 - 19:00 Local time,Group matches - Group 3,1-1,Mexico,MEX,['Jaime BELMONTE'],"[""89'""]",Wales,WAL,['Ivor ALLCHURCH'],"[""32'""]"
http://www.fifa.com/worldcup/matches/round=220/match=1332/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Ryavallen,Boras  (SWE),11 Jun 1958 - 19:00 Local time,Group matches - Group 4,2-0,Soviet Union,URS,"['Anatoli ILYIN', 'Valentin IVANOV']","[""15'"", ""63'""]",Austria,AUT,[],[]
http://www.fifa.com/worldcup/matches/round=220/match=1327/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Ryavallen,Boras  (SWE),15 Jun 1958 - 19:00 Local time,Group matches - Group 4,2-2,England,ENG,"['John HAYNES', 'Derek KEVAN']","[""56'"", ""73'""]",Austria,AUT,"['Karl KOLLER', 'Alfred KOERNER']","[""16'"", ""70'""]"
http://www.fifa.com/worldcup/matches/round=221/match=1437/index.html#nosticky,"1958 FIFA World Cup Sweden ™_x000D_
08 June - 29 June ",Rasunda Stadium,Solna  (SWE),19 Jun 1958 - 19:00 Local time,Quarter-finals,2-0,Sweden,SWE,"['Kurt HAMRIN', 'Agne SIMONSSON']","[""49'"", ""88'""]",Soviet Union,URS,[],[]
